RES,POW,TotalFlow
3515003,3514045,55
3515003,3515003,245
3515003,3515005,40
3515003,3515013,30
3515003,3515014,665
3515003,3515015,55
3515003,3516010,35
3515003,3520005,20
3515005,3515005,265
3515005,3515013,155
3515005,3515014,2035
3515005,3515015,85
3515005,3516010,60
3515005,3518013,45
3515005,3520005,30
3515008,3515008,45
3515008,3515014,35
3515014,3506008,45
3515014,3514014,25
3515014,3514019,20
3515014,3514020,135
3515014,3514021,155
3515014,3514024,25
3515014,3514045,65
3515014,3515003,55
3515014,3515005,435
3515014,3515013,820
3515014,3515014,24090
3515014,3515015,970
3515014,3515023,120
3515014,3516010,610
3515014,3518001,70
3515014,3518005,45
3515014,3518009,60
3515014,3518013,285
3515014,3518017,310
3515014,3518020,20
3515014,3519036,50
3515014,3519038,20
3515014,3519048,20
3515014,3520005,405
3515014,3521005,95
3515014,3521010,30
3515014,3523008,25
3515014,3526053,20
3515014,3529006,30
3515014,3546024,30
3515015,3506008,25
3515015,3514020,35
3515015,3515003,30
3515015,3515005,65
3515015,3515013,130
3515015,3515014,3765
3515015,3515015,1370
3515015,3515023,115
3515015,3516010,230
3515015,3518009,80
3515015,3518013,85
3515015,3518017,110
3515015,3520005,90
3515019,3515014,60
3515019,3515015,30
3515019,3515019,125
3515023,3514045,20
3515023,3515003,175
3515023,3515005,50
3515023,3515013,65
3515023,3515014,1490
3515023,3515015,410
3515023,3515023,130
3515023,3516010,85
3515023,3518013,20
3516010,3506008,40
3516010,3514020,30
3516010,3515005,35
3516010,3515013,225
3516010,3515014,2170
3516010,3515015,185
3516010,3516010,14925
3516010,3518001,275
3516010,3518005,210
3516010,3518009,405
3516010,3518013,1090
3516010,3518017,515
3516010,3518020,840
3516010,3518029,350
3516010,3518039,570
3516010,3519028,180
3516010,3519036,220
3516010,3519038,100
3516010,3519044,100
3516010,3519046,35
3516010,3519048,200
3516010,3519054,80
3516010,3519070,65
3516010,3520005,1450
3516010,3521005,105
3516010,3521010,35
3516010,3521024,25
3516010,3543019,70
3516010,3543042,75
3516010,3543050,85
3516010,3543052,210
3516010,3544018,30
3516010,3544042,35
3516010,3546015,160
3516010,3546024,45
3518001,3506008,20
3518001,3514021,20
3518001,3515014,25
3518001,3518001,7875
3518001,3518005,2075
3518001,3518009,880
3518001,3518013,1080
3518001,3518017,170
3518001,3518020,60
3518001,3518029,65
3518001,3519028,655
3518001,3519036,2660
3518001,3519038,495
3518001,3519044,180
3518001,3519046,140
3518001,3519048,85
3518001,3519054,30
3518001,3520005,20115
3518001,3521005,930
3518001,3521010,365
3518001,3524001,40
3518001,3530016,40
3518001,3541024,20
3518001,3553005,20
3518001,4806016,20
3518005,3506008,25
3518005,3514021,50
3518005,3515014,110
3518005,3516010,40
3518005,3518001,4815
3518005,3518005,9325
3518005,3518009,1865
3518005,3518013,1860
3518005,3518017,295
3518005,3518020,45
3518005,3518029,70
3518005,3519028,525
3518005,3519036,3035
3518005,3519038,510
3518005,3519044,85
3518005,3519046,150
3518005,3519048,120
3518005,3520005,23860
3518005,3521005,1015
3518005,3521010,305
3518005,3523008,45
3518005,3524001,20
3518005,3524002,20
3518005,3525005,45
3518005,3530016,35
3518005,3539036,25
3518005,3541024,50
3518009,3506008,50
3518009,3510010,55
3518009,3514020,40
3518009,3514021,35
3518009,3515014,110
3518009,3516010,30
3518009,3518001,3595
3518009,3518005,3680
3518009,3518009,13595
3518009,3518013,6950
3518009,3518017,1065
3518009,3518020,290
3518009,3518022,45
3518009,3518029,125
3518009,3518039,25
3518009,3519028,690
3518009,3519036,2745
3518009,3519038,510
3518009,3519044,130
3518009,3519046,140
3518009,3519048,175
3518009,3520005,16585
3518009,3521005,805
3518009,3521010,260
3518009,3523008,55
3518009,3524001,125
3518009,3524002,25
3518009,3524009,20
3518009,3525005,65
3518009,3530013,25
3518009,3530016,25
3518009,3539036,25
3518009,3541024,35
3518009,3542004,30
3518013,3506008,50
3518013,3510010,45
3518013,3512005,30
3518013,3514020,120
3518013,3514021,105
3518013,3515013,30
3518013,3515014,300
3518013,3516010,115
3518013,3518001,3085
3518013,3518005,3260
3518013,3518009,9005
3518013,3518013,24780
3518013,3518017,2790
3518013,3518020,620
3518013,3518022,55
3518013,3518029,175
3518013,3518039,25
3518013,3519028,535
3518013,3519036,1660
3518013,3519038,400
3518013,3519044,105
3518013,3519046,45
3518013,3519048,30
3518013,3520005,9965
3518013,3521005,545
3518013,3521010,300
3518013,3524001,20
3518013,3525005,40
3518013,3530016,25
3518013,3541024,25
3518013,4811061,25
3518013,4816037,65
3518013,5915022,25
3518017,3510010,20
3518017,3512005,40
3518017,3512015,30
3518017,3514020,230
3518017,3514021,285
3518017,3515013,25
3518017,3515014,555
3518017,3516010,150
3518017,3518001,2210
3518017,3518005,1610
3518017,3518009,4305
3518017,3518013,9340
3518017,3518017,9585
3518017,3518020,315
3518017,3518022,95
3518017,3518029,30
3518017,3519028,165
3518017,3519036,710
3518017,3519038,105
3518017,3519044,50
3518017,3519048,85
3518017,3520005,5140
3518017,3521005,320
3518017,3521010,145
3518017,3522014,25
3518017,3523008,65
3518017,3524001,50
3518017,3524002,20
3518017,3525005,45
3518017,3530013,20
3518017,3530016,25
3518017,3541024,50
3518020,3515014,90
3518020,3516010,120
3518020,3518001,360
3518020,3518005,160
3518020,3518009,875
3518020,3518013,1015
3518020,3518017,140
3518020,3518020,2870
3518020,3518029,515
3518020,3518039,175
3518020,3519028,85
3518020,3519036,390
3518020,3519038,55
3518020,3519044,380
3518020,3519046,170
3518020,3519048,155
3518020,3520005,635
3518020,3521005,75
3518020,3521010,20
3518029,3516010,70
3518029,3518001,175
3518029,3518005,140
3518029,3518009,155
3518029,3518013,100
3518029,3518020,150
3518029,3518029,2465
3518029,3518039,90
3518029,3519028,240
3518029,3519036,975
3518029,3519038,340
3518029,3519044,550
3518029,3519046,140
3518029,3519048,440
3518029,3519049,50
3518029,3519054,100
3518029,3519070,100
3518029,3520005,1745
3518029,3521005,115
3518029,3521010,20
3518029,3523008,30
3518039,3516010,210
3518039,3518001,80
3518039,3518009,95
3518039,3518013,80
3518039,3518017,20
3518039,3518020,240
3518039,3518029,260
3518039,3518039,1515
3518039,3519036,95
3518039,3519038,50
3518039,3519044,50
3518039,3519046,115
3518039,3519048,240
3518039,3519054,70
3518039,3519070,210
3518039,3520005,345
3518039,3521005,25
3518039,3543019,25
3518039,3543042,30
3518039,3543052,60
3518039,3556014,25
3519028,2466023,40
3519028,3501042,20
3519028,3506008,25
3519028,3510010,45
3519028,3518001,185
3519028,3518005,95
3519028,3518009,45
3519028,3518013,125
3519028,3518029,20
3519028,3519028,41890
3519028,3519036,5370
3519028,3519038,4615
3519028,3519044,140
3519028,3519046,635
3519028,3519048,810
3519028,3519049,345
3519028,3519054,25
3519028,3519070,85
3519028,3520005,52180
3519028,3521005,7745
3519028,3521010,3720
3519028,3521024,805
3519028,3523008,50
3519028,3524001,295
3519028,3524002,185
3519028,3524009,140
3519028,3524015,55
3519028,3525005,135
3519028,3526053,20
3519028,3530010,40
3519028,3530013,50
3519028,3530016,100
3519028,3534011,40
3519028,3539036,70
3519028,3542045,40
3519028,3543007,50
3519028,3543014,100
3519028,3543021,20
3519028,3543042,215
3519028,3543074,20
3519036,1209034,20
3519036,2466023,30
3519036,3506008,165
3519036,3510010,70
3519036,3515014,30
3519036,3516010,30
3519036,3518001,735
3519036,3518005,405
3519036,3518009,220
3519036,3518013,325
3519036,3518017,65
3519036,3518020,20
3519036,3518029,105
3519036,3519028,6185
3519036,3519036,37000
3519036,3519038,7550
3519036,3519044,920
3519036,3519046,790
3519036,3519048,965
3519036,3519049,60
3519036,3519054,55
3519036,3519070,70
3519036,3520005,57725
3519036,3521005,4085
3519036,3521010,1270
3519036,3521024,130
3519036,3523008,105
3519036,3524001,210
3519036,3524002,75
3519036,3524009,90
3519036,3524015,25
3519036,3525005,75
3519036,3526053,30
3519036,3530010,70
3519036,3530013,55
3519036,3530016,115
3519036,3539036,75
3519036,3541024,20
3519036,3541055,90
3519036,3543014,35
3519036,3543042,55
3519036,3543050,35
3519036,3543052,25
3519036,4611040,20
3519036,5915022,25
3519038,3506008,70
3519038,3510010,25
3519038,3515014,25
3519038,3518001,240
3519038,3518005,115
3519038,3518009,80
3519038,3518013,60
3519038,3518017,70
3519038,3518029,85
3519038,3519028,7845
3519038,3519036,9110
3519038,3519038,17265
3519038,3519044,245
3519038,3519046,1745
3519038,3519048,1150
3519038,3519049,215
3519038,3519054,75
3519038,3519070,80
3519038,3520005,31025
3519038,3521005,3165
3519038,3521010,1235
3519038,3521024,245
3519038,3522014,30
3519038,3523008,75
3519038,3524001,155
3519038,3524002,60
3519038,3524009,35
3519038,3524015,45
3519038,3525005,120
3519038,3530013,35
3519038,3530016,80
3519038,3543007,45
3519038,3543014,115
3519038,3543042,75
3519038,3543052,25
3519044,3518001,180
3519044,3518005,100
3519044,3518009,30
3519044,3518013,55
3519044,3518020,20
3519044,3518029,175
3519044,3519028,615
3519044,3519036,2970
3519044,3519038,880
3519044,3519044,3025
3519044,3519046,510
3519044,3519048,445
3519044,3519049,60
3519044,3519054,65
3519044,3519070,20
3519044,3520005,5210
3519044,3521005,405
3519044,3521010,115
3519044,3521024,20
3519044,3543014,55
3519046,3518001,110
3519046,3518005,25
3519046,3518013,60
3519046,3518029,25
3519046,3519028,1995
3519046,3519036,1955
3519046,3519038,2025
3519046,3519044,280
3519046,3519046,5380
3519046,3519048,2560
3519046,3519049,500
3519046,3519054,135
3519046,3519070,50
3519046,3520005,6565
3519046,3521005,715
3519046,3521010,330
3519046,3521024,135
3519046,3523008,30
3519046,3524002,25
3519046,3543007,80
3519046,3543014,80
3519046,3543042,110
3519048,3506008,20
3519048,3518001,75
3519048,3518009,25
3519048,3518013,40
3519048,3518029,45
3519048,3519028,2150
3519048,3519036,2370
3519048,3519038,2030
3519048,3519044,465
3519048,3519046,3205
3519048,3519048,12605
3519048,3519049,560
3519048,3519054,805
3519048,3519070,300
3519048,3520005,7210
3519048,3521005,1010
3519048,3521010,445
3519048,3521024,170
3519048,3523008,70
3519048,3524001,25
3519048,3524009,25
3519048,3525005,25
3519048,3530016,35
3519048,3543007,180
3519048,3543014,515
3519048,3543042,250
3519049,3519028,1630
3519049,3519036,190
3519049,3519038,280
3519049,3519046,180
3519049,3519048,400
3519049,3519049,1190
3519049,3519054,35
3519049,3519070,45
3519049,3520005,1930
3519049,3521005,480
3519049,3521010,225
3519049,3521024,200
3519049,3543007,100
3519049,3543014,130
3519049,3543042,50
3519054,3518001,25
3519054,3518020,20
3519054,3518029,135
3519054,3519028,435
3519054,3519036,855
3519054,3519038,535
3519054,3519044,350
3519054,3519046,750
3519054,3519048,2445
3519054,3519049,140
3519054,3519054,1400
3519054,3519070,255
3519054,3520005,1725
3519054,3521005,160
3519054,3521010,105
3519054,3521024,20
3519054,3543007,30
3519054,3543014,125
3519054,3543042,70
3519054,3544065,20
3519070,3518001,40
3519070,3518029,225
3519070,3518039,75
3519070,3519028,870
3519070,3519036,1415
3519070,3519038,800
3519070,3519044,390
3519070,3519046,1460
3519070,3519048,3650
3519070,3519049,120
3519070,3519054,710
3519070,3519070,4810
3519070,3520005,2425
3519070,3521005,215
3519070,3521010,135
3519070,3543007,90
3519070,3543014,330
3519070,3543042,90
3519070,3543050,35
3519076,3519070,40
3520005,1001519,95
3520005,1010032,35
3520005,1102075,45
3520005,1209034,130
3520005,1311024,35
3520005,1315011,40
3520005,2466023,505
3520005,2466087,40
3520005,2481017,50
3520005,3501005,85
3520005,3501042,120
3520005,3506008,695
3520005,3509001,55
3520005,3510010,430
3520005,3512005,40
3520005,3512015,40
3520005,3513020,80
3520005,3514020,75
3520005,3514021,80
3520005,3515014,180
3520005,3516010,45
3520005,3518001,4035
3520005,3518005,2085
3520005,3518009,1350
3520005,3518013,1510
3520005,3518017,190
3520005,3518020,160
3520005,3518022,95
3520005,3518029,370
3520005,3518039,55
3520005,3519028,38680
3520005,3519036,36440
3520005,3519038,11300
3520005,3519044,755
3520005,3519046,1825
3520005,3519048,2135
3520005,3519049,550
3520005,3519054,305
3520005,3519070,95
3520005,3520005,837470
3520005,3521005,58435
3520005,3521010,14090
3520005,3521024,1500
3520005,3522012,30
3520005,3522014,200
3520005,3522016,60
3520005,3523001,20
3520005,3523008,650
3520005,3524001,4095
3520005,3524002,1485
3520005,3524009,875
3520005,3524015,435
3520005,3525005,1370
3520005,3526032,75
3520005,3526043,145
3520005,3526047,35
3520005,3526053,225
3520005,3528018,120
3520005,3528052,75
3520005,3529006,135
3520005,3530010,325
3520005,3530013,315
3520005,3530016,870
3520005,3530035,40
3520005,3531011,20
3520005,3532042,50
3520005,3534011,90
3520005,3536020,30
3520005,3537039,65
3520005,3538030,60
3520005,3539036,765
3520005,3540010,30
3520005,3540028,20
3520005,3540040,45
3520005,3541024,85
3520005,3541043,20
3520005,3541055,180
3520005,3542045,20
3520005,3542059,30
3520005,3543003,35
3520005,3543007,130
3520005,3543014,205
3520005,3543017,95
3520005,3543019,45
3520005,3543021,90
3520005,3543031,50
3520005,3543042,265
3520005,3543050,105
3520005,3543052,70
3520005,3543064,25
3520005,3543071,35
3520005,3543074,45
3520005,3544002,20
3520005,3544018,45
3520005,3544027,65
3520005,3544042,35
3520005,3546015,20
3520005,3546024,20
3520005,3547076,65
3520005,3548044,55
3520005,3552013,35
3520005,3553005,55
3520005,3556027,30
3520005,3558004,85
3520005,3558075,40
3520005,3558090,40
3520005,3560010,25
3520005,4611040,110
3520005,4705016,35
3520005,4711056,20
3520005,4711066,50
3520005,4802012,40
3520005,4806016,125
3520005,4811061,170
3520005,4815035,25
3520005,4816037,95
3520005,5915015,55
3520005,5915022,240
3520005,5915025,40
3520005,5931020,20
3520005,5935010,25
3521005,1209034,25
3521005,1311024,85
3521005,2466023,80
3521005,3501005,20
3521005,3506008,300
3521005,3510010,85
3521005,3513020,35
3521005,3515003,25
3521005,3518001,265
3521005,3518005,100
3521005,3518009,35
3521005,3518013,80
3521005,3519028,6265
3521005,3519036,2350
3521005,3519038,820
3521005,3519044,35
3521005,3519046,155
3521005,3519048,155
3521005,3519049,65
3521005,3519070,35
3521005,3520005,81905
3521005,3521005,166025
3521005,3521010,18435
3521005,3521024,670
3521005,3522014,115
3521005,3523001,65
3521005,3523008,755
3521005,3523009,30
3521005,3523017,25
3521005,3524001,11495
3521005,3524002,2960
3521005,3524009,2395
3521005,3524015,805
3521005,3525005,1920
3521005,3526032,40
3521005,3526043,25
3521005,3526047,20
3521005,3526053,155
3521005,3528018,95
3521005,3529006,115
3521005,3530010,520
3521005,3530013,340
3521005,3530016,525
3521005,3530035,60
3521005,3532042,55
3521005,3537039,20
3521005,3539036,215
3521005,3541024,25
3521005,3543007,35
3521005,3543021,20
3521005,3543042,65
3521005,3543052,30
3521005,3543074,20
3521005,3553005,20
3521005,4611040,40
3521005,4806016,95
3521005,4811061,35
3521005,4815033,30
3521005,4816037,25
3521005,5915022,25
3521010,1311024,25
3521010,2466023,30
3521010,2466087,20
3521010,3506008,90
3521010,3510010,45
3521010,3512005,55
3521010,3513020,20
3521010,3514021,35
3521010,3515014,20
3521010,3518001,150
3521010,3518005,80
3521010,3518009,65
3521010,3518013,170
3521010,3518017,30
3521010,3519028,11525
3521010,3519036,1855
3521010,3519038,785
3521010,3519044,55
3521010,3519046,115
3521010,3519048,250
3521010,3519049,110
3521010,3520005,45015
3521010,3521005,62110
3521010,3521010,78420
3521010,3521024,3435
3521010,3522014,350
3521010,3523001,100
3521010,3523008,360
3521010,3523009,25
3521010,3523017,80
3521010,3524001,2275
3521010,3524002,590
3521010,3524009,1505
3521010,3524015,1555
3521010,3525005,500
3521010,3526053,45
3521010,3529005,20
3521010,3529006,85
3521010,3530010,245
3521010,3530013,170
3521010,3530016,340
3521010,3532042,40
3521010,3537039,40
3521010,3538030,50
3521010,3539036,90
3521010,3541055,20
3521010,3542059,55
3521010,3543007,80
3521010,3543014,85
3521010,3543042,85
3521010,3547076,20
3521010,3548044,25
3521010,3553005,25
3521010,3558004,50
3521010,3558090,20
3521010,4611040,20
3521010,4711066,20
3521010,4811061,30
3521024,3506008,25
3521024,3519028,2170
3521024,3519036,250
3521024,3519038,215
3521024,3519046,70
3521024,3519048,135
3521024,3519049,115
3521024,3520005,5295
3521024,3521005,4215
3521024,3521010,4440
3521024,3521024,5745
3521024,3522012,50
3521024,3522014,690
3521024,3523008,20
3521024,3523017,45
3521024,3524001,130
3521024,3524002,115
3521024,3524009,150
3521024,3524015,280
3521024,3525005,50
3521024,3530016,75
3521024,3543003,25
3521024,3543007,225
3521024,3543014,20
3521024,3543042,60
3522001,3520005,50
3522001,3521005,160
3522001,3521010,105
3522001,3521024,45
3522001,3522014,335
3522001,3522021,40
3522001,3523008,60
3522001,3523025,50
3522001,3524015,55
3522010,3520005,80
3522010,3521005,120
3522010,3521010,80
3522010,3522010,235
3522010,3522014,220
3522010,3522021,85
3522010,3523017,50
3522010,3523025,45
3522010,3523050,45
3522012,3519028,60
3522012,3520005,250
3522012,3521005,405
3522012,3521010,505
3522012,3521024,155
3522012,3522008,35
3522012,3522012,245
3522012,3522014,945
3522012,3522021,95
3522012,3523017,20
3522012,3524015,20
3522012,3543003,20
3522012,3543007,85
3522014,3519028,170
3522014,3519036,50
3522014,3519046,85
3522014,3519048,55
3522014,3519049,25
3522014,3520005,710
3522014,3521005,1725
3522014,3521010,1705
3522014,3521024,805
3522014,3522008,75
3522014,3522012,340
3522014,3522014,5385
3522014,3522021,185
3522014,3523008,70
3522014,3523017,55
3522014,3523050,30
3522014,3524001,120
3522014,3524002,45
3522014,3524009,140
3522014,3524015,50
3522014,3530010,50
3522014,3530016,30
3522014,3543007,135
3522016,3520005,145
3522016,3521005,140
3522016,3521010,60
3522016,3521024,65
3522016,3522012,35
3522016,3522014,170
3522016,3522016,25
3522016,3522021,225
3522016,3543003,70
3522016,3543005,30
3522016,3543007,80
3522016,3543042,30
3522021,3519028,30
3522021,3520005,30
3522021,3521005,115
3522021,3521010,180
3522021,3521024,145
3522021,3522012,95
3522021,3522014,475
3522021,3522016,40
3522021,3522021,650
3522021,3523017,20
3522021,3542015,25
3522021,3543007,165
3522021,3543021,30
3523001,3520005,115
3523001,3521005,195
3523001,3521010,55
3523001,3523001,320
3523001,3523008,1175
3523001,3523009,60
3523001,3524009,110
3523001,3524015,25
3523001,3525005,90
3523001,3530010,325
3523001,3530013,140
3523001,3530016,60
3523008,2466023,20
3523008,3506008,55
3523008,3513020,85
3523008,3519028,120
3523008,3519036,65
3523008,3519038,30
3523008,3520005,1270
3523008,3521005,1645
3523008,3521010,465
3523008,3521024,60
3523008,3522014,65
3523008,3522021,20
3523008,3523001,620
3523008,3523008,39785
3523008,3523009,1025
3523008,3523017,175
3523008,3523025,685
3523008,3523043,25
3523008,3523050,65
3523008,3524001,270
3523008,3524002,315
3523008,3524009,795
3523008,3524015,540
3523008,3525005,610
3523008,3526053,50
3523008,3529005,40
3523008,3529006,40
3523008,3530004,90
3523008,3530010,1900
3523008,3530013,1700
3523008,3530016,1230
3523008,3530020,70
3523008,3530035,355
3523008,3531011,55
3523008,3537039,30
3523008,3539036,70
3523008,3541024,25
3523008,3547076,25
3523008,4806016,20
3523009,3520005,320
3523009,3521005,395
3523009,3521010,170
3523009,3523001,65
3523009,3523008,2100
3523009,3523009,545
3523009,3523017,105
3523009,3523025,135
3523009,3524001,40
3523009,3524002,50
3523009,3524009,225
3523009,3524015,300
3523009,3525005,45
3523009,3530010,150
3523009,3530013,165
3523009,3530016,90
3523009,3530035,55
3523017,3520005,430
3523017,3521005,775
3523017,3521010,480
3523017,3521024,195
3523017,3522014,245
3523017,3523008,325
3523017,3523009,60
3523017,3523017,770
3523017,3523025,50
3523017,3523050,25
3523017,3524001,55
3523017,3524002,25
3523017,3524009,140
3523017,3524015,565
3523017,3530010,25
3523017,3530013,20
3523025,3519028,20
3523025,3520005,125
3523025,3521005,185
3523025,3521010,65
3523025,3521024,35
3523025,3522012,25
3523025,3522014,185
3523025,3523001,55
3523025,3523008,2755
3523025,3523009,310
3523025,3523017,100
3523025,3523025,4815
3523025,3523033,85
3523025,3523043,40
3523025,3523050,205
3523025,3524002,30
3523025,3524009,75
3523025,3524015,60
3523025,3525005,40
3523025,3530010,365
3523025,3530013,385
3523025,3530016,500
3523025,3530027,20
3523025,3530035,195
3523033,3523008,200
3523033,3523009,20
3523033,3523025,350
3523033,3523033,885
3523033,3523043,130
3523033,3523050,160
3523033,3530010,65
3523033,3530013,160
3523033,3530016,300
3523033,3530027,55
3523033,3530035,715
3523033,3531040,195
3523043,3523008,115
3523043,3523025,75
3523043,3523033,270
3523043,3523043,1195
3523043,3523050,380
3523043,3530010,45
3523043,3530013,55
3523043,3530016,55
3523043,3530035,90
3523043,3531040,375
3523043,3540040,25
3523043,3540046,35
3523043,3541032,25
3523043,3542029,75
3523050,3520005,35
3523050,3521005,40
3523050,3521010,45
3523050,3522010,25
3523050,3522014,145
3523050,3523008,235
3523050,3523025,500
3523050,3523033,80
3523050,3523043,220
3523050,3523050,2290
3523050,3530010,55
3523050,3530013,80
3523050,3530016,25
3523050,3530027,20
3523050,3530035,145
3523050,3531040,50
3523050,3542004,20
3523050,3543007,20
3524001,1209034,20
3524001,2466023,65
3524001,3506008,135
3524001,3510010,40
3524001,3518001,90
3524001,3518013,25
3524001,3519028,935
3524001,3519036,300
3524001,3519038,125
3524001,3519046,20
3524001,3520005,18880
3524001,3521005,17195
3524001,3521010,2050
3524001,3521024,65
3524001,3523008,160
3524001,3524001,27270
3524001,3524002,4440
3524001,3524009,1215
3524001,3524015,325
3524001,3525005,1820
3524001,3526047,25
3524001,3526053,100
3524001,3526065,20
3524001,3528018,20
3524001,3529006,105
3524001,3530010,120
3524001,3530013,135
3524001,3530016,245
3524001,3539036,85
3524001,3543042,30
3524001,3553005,20
3524001,4806016,25
3524001,5915022,25
3524002,2466023,25
3524002,3506008,50
3524002,3519028,435
3524002,3519036,210
3524002,3519038,115
3524002,3520005,9085
3524002,3521005,9040
3524002,3521010,1315
3524002,3521024,25
3524002,3523001,25
3524002,3523008,455
3524002,3524001,10895
3524002,3524002,34080
3524002,3524009,1650
3524002,3524015,265
3524002,3525005,7755
3524002,3526037,25
3524002,3526043,50
3524002,3526047,40
3524002,3526053,260
3524002,3526057,85
3524002,3526065,290
3524002,3528018,90
3524002,3528052,30
3524002,3529005,50
3524002,3529006,270
3524002,3530010,170
3524002,3530013,185
3524002,3530016,215
3524002,3530035,70
3524002,3532042,20
3524002,3539036,45
3524002,3544065,30
3524009,3518009,25
3524009,3518013,25
3524009,3519028,675
3524009,3519036,235
3524009,3519038,100
3524009,3519048,25
3524009,3520005,5915
3524009,3521005,10955
3524009,3521010,2460
3524009,3521024,95
3524009,3523001,45
3524009,3523008,620
3524009,3523009,50
3524009,3524001,2475
3524009,3524002,1405
3524009,3524009,9725
3524009,3524015,800
3524009,3525005,770
3524009,3526053,20
3524009,3530010,285
3524009,3530013,240
3524009,3530016,285
3524009,3530035,25
3524015,3506008,35
3524015,3519028,555
3524015,3519036,115
3524015,3519038,40
3524015,3519046,25
3524015,3519049,20
3524015,3520005,2820
3524015,3521005,6120
3524015,3521010,3565
3524015,3521024,225
3524015,3522014,75
3524015,3523001,60
3524015,3523008,295
3524015,3523009,55
3524015,3523017,75
3524015,3523025,20
3524015,3524001,830
3524015,3524002,370
3524015,3524009,1595
3524015,3524015,8565
3524015,3525005,120
3524015,3526053,25
3524015,3530010,90
3524015,3530013,85
3524015,3530016,50
3524015,3530035,35
3524015,3539036,40
3525005,2466023,30
3525005,3506008,145
3525005,3510010,50
3525005,3515014,30
3525005,3518001,80
3525005,3519028,400
3525005,3519036,210
3525005,3519038,50
3525005,3519046,25
3525005,3520005,6835
3525005,3521005,7145
3525005,3521010,1205
3525005,3521024,105
3525005,3523001,195
3525005,3523008,1420
3525005,3523025,65
3525005,3524001,6895
3525005,3524002,23445
3525005,3524009,1820
3525005,3524015,255
3525005,3525005,139470
3525005,3526011,30
3525005,3526021,330
3525005,3526028,30
3525005,3526032,240
3525005,3526037,115
3525005,3526043,400
3525005,3526047,135
3525005,3526053,870
3525005,3526057,480
3525005,3526065,910
3525005,3528018,1345
3525005,3528052,95
3525005,3529005,400
3525005,3529006,2060
3525005,3530004,65
3525005,3530010,1700
3525005,3530013,525
3525005,3530016,565
3525005,3530035,60
3525005,3532018,20
3525005,3532042,125
3525005,3532045,55
3525005,3537039,45
3525005,3539036,285
3525005,3541024,50
3525005,3543042,25
3525005,4806016,30
3526003,3519028,65
3526003,3520005,85
3526003,3521005,20
3526003,3524001,75
3526003,3524002,25
3526003,3525005,125
3526003,3526003,6730
3526003,3526011,345
3526003,3526028,35
3526003,3526032,455
3526003,3526037,170
3526003,3526043,1600
3526003,3526047,310
3526003,3526053,785
3526003,3526057,65
3526003,3526065,20
3526003,3539036,25
3526011,3514014,35
3526011,3520005,40
3526011,3524002,30
3526011,3525005,120
3526011,3526003,580
3526011,3526011,2940
3526011,3526014,125
3526011,3526028,45
3526011,3526032,1195
3526011,3526037,140
3526011,3526043,590
3526011,3526047,70
3526011,3526053,535
3526011,3526057,80
3526011,3528018,170
3526014,3524002,25
3526014,3525005,155
3526014,3526003,95
3526014,3526011,280
3526014,3526014,280
3526014,3526021,75
3526014,3526028,85
3526014,3526032,455
3526014,3526037,45
3526014,3526043,160
3526014,3526047,35
3526014,3526053,200
3526014,3526057,45
3526014,3528018,175
3526021,3520005,115
3526021,3521005,80
3526021,3523008,30
3526021,3524001,105
3526021,3524002,415
3526021,3524009,35
3526021,3525005,1740
3526021,3526003,20
3526021,3526021,1170
3526021,3526028,65
3526021,3526032,140
3526021,3526037,40
3526021,3526043,35
3526021,3526047,25
3526021,3526053,145
3526021,3526057,470
3526021,3526065,360
3526021,3528018,175
3526021,3530010,30
3526028,3520005,55
3526028,3521005,55
3526028,3524001,25
3526028,3524002,75
3526028,3525005,310
3526028,3526003,80
3526028,3526011,145
3526028,3526021,80
3526028,3526028,885
3526028,3526032,1220
3526028,3526037,355
3526028,3526043,770
3526028,3526047,155
3526028,3526053,1565
3526028,3526057,135
3526028,3526065,70
3526028,3528018,35
3526032,3506008,40
3526032,3518013,30
3526032,3520005,50
3526032,3521005,110
3526032,3524001,45
3526032,3524002,165
3526032,3525005,590
3526032,3526003,455
3526032,3526011,810
3526032,3526014,100
3526032,3526021,165
3526032,3526028,775
3526032,3526032,9450
3526032,3526037,900
3526032,3526043,1995
3526032,3526047,335
3526032,3526053,2845
3526032,3526057,260
3526032,3526065,85
3526032,3528018,170
3526037,3520005,30
3526037,3521005,30
3526037,3524001,40
3526037,3524002,80
3526037,3525005,195
3526037,3526003,120
3526037,3526011,50
3526037,3526021,30
3526037,3526028,60
3526037,3526032,500
3526037,3526037,1180
3526037,3526043,1345
3526037,3526047,370
3526037,3526053,3130
3526037,3526057,100
3526037,3526065,60
3526037,3530010,35
3526043,3519028,65
3526043,3520005,330
3526043,3521005,240
3526043,3521010,60
3526043,3523008,55
3526043,3524001,215
3526043,3524002,130
3526043,3524009,20
3526043,3525005,560
3526043,3526003,715
3526043,3526011,110
3526043,3526014,40
3526043,3526021,35
3526043,3526028,115
3526043,3526032,1275
3526043,3526037,955
3526043,3526043,22335
3526043,3526047,1555
3526043,3526053,4495
3526043,3526057,285
3526043,3526065,105
3526043,3528018,75
3526043,3529006,25
3526047,3520005,130
3526047,3521005,50
3526047,3524002,35
3526047,3525005,115
3526047,3526003,30
3526047,3526028,35
3526047,3526032,185
3526047,3526037,90
3526047,3526043,815
3526047,3526047,2130
3526047,3526053,1235
3526047,3526057,90
3526053,3506008,55
3526053,3518013,60
3526053,3519028,120
