RES,POW,TotalFlow
4707039,4706061,105
4707039,4707034,30
4707039,4707037,30
4707039,4707038,640
4707039,4707039,10955
4707039,4711066,20
4707039,4816037,25
4707042,4707039,55
4707043,4707039,30
4707044,4707039,40
4707045,4707039,45
4707049,4707049,20
4707051,4707039,40
4707053,4707054,30
4707054,4707054,105
4707058,4707059,35
4707059,4707059,50
4707062,4707062,35
4707066,4712016,35
4707067,4707059,40
4707067,4707067,30
4707071,4707054,25
4707091,4707039,20
4707092,4707092,55
4707092,4711014,25
4708001,4708001,80
4708001,4708004,585
4708004,4706027,20
4708004,4708001,460
4708004,4708004,6370
4708004,4708011,75
4708004,4708039,25
4708004,4711066,20
4708006,4708011,25
4708009,4708011,25
4708011,4708004,90
4708011,4708011,245
4708012,4708011,25
4708016,4704048,40
4708024,4708026,40
4708026,4708026,35
4708031,4708004,45
4708031,4708032,20
4708031,4708034,25
4708032,4708032,85
4708034,4708004,30
4708038,4708004,55
4708039,4708004,25
4708039,4708039,20
4708042,4708004,30
4708042,4708042,25
4708042,4708044,50
4708044,4708004,30
4708044,4708044,95
4708046,4708004,20
4708046,4708032,20
4708046,4708076,20
4708048,4708048,25
4708056,4708058,35
4708057,4708058,25
4708058,4708058,240
4708058,4713008,20
4708061,4708058,20
4708062,4708062,55
4708065,4708068,25
4708065,4713008,35
4708068,4708065,25
4708068,4708068,75
4708068,4713008,60
4708071,4713008,45
4708074,4708076,45
4708074,4708094,20
4708076,4708004,20
4708076,4708076,295
4708076,4713008,30
4708092,4708094,20
4708094,4708094,145
4708094,4712006,40
4709001,4709012,30
4709006,4705052,20
4709006,4709012,195
4709009,4709012,50
4709011,4705074,30
4709011,4709011,30
4709011,4709012,580
4709012,4705052,135
4709012,4705074,100
4709012,4705077,20
4709012,4705078,35
4709012,4709006,45
4709012,4709011,205
4709012,4709012,6150
4709012,4709032,55
4709012,4709039,25
4709014,4709012,55
4709016,4709012,165
4709016,4709016,20
4709019,4709012,30
4709028,4709012,75
4709028,4709028,25
4709029,4709012,90
4709029,4709032,30
4709032,4709012,145
4709032,4709032,375
4709033,4709032,55
4709033,4709039,20
4709037,4709039,105
4709039,4709012,50
4709039,4709032,35
4709039,4709039,525
4709039,4709819,30
4709044,4709044,20
4709046,4709012,20
4709046,4709072,45
4709054,4709058,30
4709058,4709056,20
4709058,4709058,30
4709060,4714022,25
4709062,4709064,65
4709064,4709064,235
4709064,4709066,25
4709066,4709064,45
4709066,4709066,95
4709067,4709072,45
4709069,4709069,20
4709072,4709072,75
4709819,4709039,20
4709819,4709819,80
4709820,4709820,50
4710003,4710004,65
4710004,4710004,115
4710008,4710009,20
4710009,4710009,55
4710022,4710022,25
4710024,4710022,25
4710024,4710027,60
4710027,4710027,120
4710027,4710029,25
4710029,4710029,35
4710029,4710822,20
4710031,4710047,40
4710036,4710038,85
4710038,4710038,325
4710041,4710047,45
4710041,4710068,20
4710046,4710047,110
4710047,4710047,630
4710047,4711049,30
4710047,4711066,20
4710052,4711049,20
4710056,4710058,30
4710056,4711049,30
4710056,4715008,50
4710058,4710058,95
4710058,4715008,20
4710061,4710062,40
4710061,4710064,30
4710062,4710062,145
4710064,4710064,60
4710066,4710064,20
4710066,4710068,90
4710068,4710068,315
4710071,4710068,45
4710071,4710071,20
4710071,4714022,50
4710822,4710822,40
4710823,4710823,75
4710825,4710825,45
4711002,4706074,20
4711003,4706074,25
4711004,4711004,35
4711006,4711008,20
4711008,4711008,40
4711011,4711014,55
4711014,4711014,375
4711016,4711014,65
4711019,4711019,45
4711026,4711027,80
4711027,4711027,610
4711027,4711066,45
4711027,4712006,30
4711029,4711027,20
4711031,4711032,25
4711031,4711066,40
4711032,4711032,40
4711032,4711066,100
4711034,4711014,20
4711034,4711036,40
4711036,4711036,65
4711036,4711066,20
4711039,4711053,60
4711044,4711044,120
4711046,4711049,80
4711046,4711053,25
4711048,4711048,20
4711049,4711046,25
4711049,4711048,25
4711049,4711049,320
4711049,4711066,20
4711049,4715008,35
4711052,4711053,35
4711052,4711066,20
4711053,4711053,550
4711053,4711054,50
4711053,4711066,35
4711053,4711076,40
4711053,4715008,20
4711054,4711053,65
4711054,4711054,45
4711056,4711053,45
4711056,4711066,25
4711059,4711066,25
4711059,4711069,20
4711060,4711066,60
4711061,4711063,20
4711061,4711065,20
4711061,4711066,475
4711061,4711069,25
4711061,4712054,20
4711063,4711061,25
4711063,4711063,30
4711063,4711066,205
4711064,4711066,90
4711065,4711065,145
4711065,4711066,2520
4711065,4711068,135
4711065,4711070,70
4711065,4711073,50
4711065,4711075,45
4711065,4712054,60
4711066,3520005,50
4711066,4621064,20
4711066,4705041,30
4711066,4706026,20
4711066,4706027,195
4711066,4706059,130
4711066,4707039,20
4711066,4709012,25
4711066,4710052,20
4711066,4711027,45
4711066,4711032,30
4711066,4711036,30
4711066,4711046,50
4711066,4711061,100
4711066,4711063,35
4711066,4711065,2035
4711066,4711066,97990
4711066,4711067,45
4711066,4711068,480
4711066,4711069,765
4711066,4711070,275
4711066,4711073,45
4711066,4711075,90
4711066,4711076,215
4711066,4711077,20
4711066,4711828,285
4711066,4712006,45
4711066,4712012,30
4711066,4712046,55
4711066,4712054,735
4711066,4712056,35
4711066,4712058,55
4711066,4712059,20
4711066,4713008,25
4711066,4714076,25
4711066,4715008,40
4711066,4715017,55
4711066,4715018,30
4711066,4715019,90
4711066,4715027,20
4711066,4715032,55
4711066,4715034,40
4711066,4715062,30
4711066,4715066,105
4711066,4716029,95
4711066,4718041,35
4711066,4718090,305
4711066,4806016,90
4711066,4811061,35
4711066,4816037,195
4711066,5915022,20
4711066,5935010,25
4711066,6106023,20
4711067,4711066,430
4711067,4711067,120
4711068,4711065,205
4711068,4711066,2910
4711068,4711068,905
4711068,4711069,30
4711068,4711070,145
4711068,4711075,45
4711068,4712054,45
4711068,4715032,20
4711068,4718090,45
4711069,4711065,40
4711069,4711066,500
4711069,4711069,65
4711070,4711065,110
4711070,4711066,3025
4711070,4711068,125
4711070,4711069,40
4711070,4711070,645
4711070,4711073,20
4711070,4712054,45
4711070,4718090,40
4711071,4711066,25
4711071,4711069,20
4711072,4711066,95
4711072,4711069,65
4711072,4711072,20
4711073,4711065,25
4711073,4711066,560
4711073,4711070,35
4711073,4711073,95
4711075,4711065,25
4711075,4711066,200
4711075,4711068,60
4711075,4711075,75
4711076,4711066,25
4711076,4711069,20
4711076,4711076,20
4711077,4711066,100
4711077,4711069,35
4711079,4711066,40
4711079,4711076,25
4711079,4711079,30
4711091,4711092,25
4711096,4715008,75
4711828,4711066,40
4711828,4711828,95
4712001,4712006,35
4712004,4712006,105
4712006,4711066,50
4712006,4712006,905
4712008,4712006,20
4712011,4712012,40
4712012,4712012,20
4712016,4712016,30
4712020,4711027,65
4712022,4712022,20
4712026,4711066,100
4712026,4712054,30
4712026,4712056,20
4712032,4712006,35
4712034,4712006,45
4712042,4711066,20
4712042,4712046,120
4712046,4711066,40
4712046,4712046,645
4712046,4712051,30
4712046,4716029,25
4712050,4711066,25
4712051,4711066,45
4712051,4712051,45
4712054,4711065,40
4712054,4711066,820
4712054,4712006,20
4712054,4712046,20
4712054,4712054,85
4712054,4712056,60
4712054,4712058,20
4712054,4712059,20
4712056,4711066,210
4712056,4712054,80
4712056,4712056,90
4712058,4711066,110
4712058,4712054,40
4712058,4712058,30
4712059,4711066,190
4712059,4712059,35
4712064,4711066,80
4712069,4712046,20
4712078,4712078,35
4712078,4712079,20
4712078,4716029,310
4712079,4711066,40
4712079,4712079,295
4712079,4716027,75
4712079,4716029,1250
4712829,4713068,30
4712833,4712833,30
4712833,4716029,40
4713002,4713008,30
4713006,4713008,190
4713008,4713008,1815
4713008,4713026,40
4713008,4713042,25
4713014,4713008,20
4713024,4713008,25
4713024,4713026,20
4713026,4713008,45
4713026,4713026,60
4713028,4713008,20
4713028,4713031,25
4713031,4713031,60
4713038,4713042,35
4713041,4713042,25
4713041,4713044,55
4713042,4713008,60
4713042,4713026,20
4713042,4713042,290
4713044,4713042,30
4713044,4713044,105
4713046,4713051,20
4713049,4713051,65
4713049,4807002,45
4713051,4713051,280
4713051,4807002,80
4713056,4713074,35
4713059,4713074,20
4713064,4713067,20
4713064,4713069,30
4713068,4713069,35
4713068,4713074,20
4713068,4716029,35
4713069,4713069,285
4713069,4713074,20
4713069,4716029,45
4713072,4713074,120
4713074,4713051,25
4713074,4713074,830
4713079,4713091,20
4713079,4713094,50
4713079,4810039,40
4713091,4713091,25
4713094,4713094,115
4713094,4810039,20
4713096,4713098,70
4713096,4716029,20
4713098,4713098,120
4713098,4716029,35
4713835,4713098,25
4713836,4713836,50
4714001,4714004,300
4714004,4714004,380
4714004,4714044,20
4714006,4714007,95
4714006,4714009,20
4714007,4714007,205
4714007,4714044,20
4714021,4714022,65
4714022,4714022,230
4714022,4714841,20
4714023,4714024,25
4714024,4714024,65
4714024,4714026,20
4714026,4710062,45
4714028,4714028,20
4714030,4714051,25
4714032,4714032,155
4714032,4714051,35
4714032,4715049,20
4714034,4714036,30
4714034,4714044,70
4714035,4714032,50
4714035,4714051,65
4714035,4715049,30
4714036,4714036,25
4714038,4714007,110
4714038,4714038,20
4714038,4714041,25
4714038,4714044,100
4714043,4714044,295
4714044,4714044,1045
4714044,4714049,20
4714044,4714051,45
4714047,4714044,60
4714047,4714049,30
4714047,4714051,160
4714049,4714044,35
4714049,4714051,55
4714051,4711066,30
4714051,4714044,75
4714051,4714051,1830
4714051,4715049,215
4714051,4715066,25
4714053,4714044,25
4714053,4714051,95
4714053,4714053,55
4714056,4714044,45
4714056,4714076,30
4714059,4714062,35
4714059,4714069,25
4714059,4714076,30
4714062,4714062,65
4714067,4714069,155
4714067,4714076,50
4714069,4714069,265
4714069,4714076,55
4714072,4714076,230
4714074,4714076,80
4714076,4714044,25
4714076,4714069,60
4714076,4714076,1295
4714077,4714076,165
4714077,4714077,30
4714077,4714092,55
4714077,4714093,25
4714077,4715066,25
4714079,4714076,40
4714092,4714076,20
4714092,4714092,45
4714840,4714001,20
4714841,4714841,50
4714842,4715074,30
4714845,4714840,65
4715001,4710062,20
4715001,4715002,20
4715001,4715005,45
4715001,4715008,95
4715002,4710062,30
4715002,4715002,35
4715004,4715004,45
4715004,4715008,80
4715005,4715005,55
4715005,4715008,20
4715006,4715006,70
4715006,4715008,55
4715006,4715049,30
4715007,4715008,235
4715008,4710058,30
4715008,4710062,20
4715008,4711046,25
4715008,4711049,100
4715008,4711066,65
4715008,4711076,20
4715008,4715002,20
4715008,4715003,20
4715008,4715004,20
4715008,4715005,40
4715008,4715006,20
4715008,4715008,1845
4715008,4715032,55
4715008,4715049,20
4715011,4711066,20
4715011,4715012,25
4715012,4711066,25
4715012,4715008,50
4715012,4715012,60
4715014,4711066,45
4715016,4711066,20
4715017,4711066,30
4715017,4715017,80
4715017,4716029,20
4715018,4711066,435
4715018,4715018,20
4715018,4715019,25
4715019,4711066,135
4715019,4715019,35
4715026,4711065,25
4715026,4711066,165
4715026,4711068,20
4715026,4715027,30
4715026,4715028,45
4715026,4715034,20
4715027,4711066,85
4715027,4715027,40
4715028,4711066,135
4715028,4715028,160
4715029,4711066,35
4715029,4715029,35
4715031,4711065,45
4715031,4711066,180
4715031,4711068,45
4715031,4715028,30
4715031,4715029,20
4715031,4715031,25
4715031,4715032,120
4715031,4715034,160
4715032,4711066,130
4715032,4715032,295
4715032,4715034,20
4715032,4715062,20
4715034,4711065,30
4715034,4711066,90
4715034,4711068,25
4715034,4715032,20
4715034,4715034,135
4715036,4711066,30
4715039,4711066,40
4715039,4715041,35
4715039,4715042,35
4715039,4715066,20
4715041,4711066,50
4715041,4715041,75
4715041,4715042,35
4715042,4711066,25
4715042,4715042,170
4715042,4715066,20
4715044,4715008,25
4715044,4715047,35
4715044,4715049,30
4715047,4715047,50
4715048,4714051,25
4715048,4715049,140
4715049,4715049,285
4715051,4714051,160
4715051,4715049,85
4715051,4715074,20
4715054,4715054,30
4715054,4715066,45
4715054,4715074,35
4715057,4715042,25
4715057,4715057,75
4715057,4715059,25
4715057,4715066,100
4715059,4715059,25
4715059,4715066,80
4715061,4715062,35
4715061,4715064,30
4715061,4715066,225
4715062,4715062,45
4715062,4715845,20
4715064,4715064,115
4715064,4715066,880
4715066,4706027,25
4715066,4711065,20
4715066,4711066,125
4715066,4714051,25
4715066,4715064,480
4715066,4715066,11780
4715066,4715068,25
4715066,4715074,20
4715066,4715076,30
4715066,4715092,20
4715066,4715094,105
4715066,4715847,40
4715066,4716047,35
4715066,4716053,25
4715066,4716856,25
4715066,4718041,30
4715066,4718090,230
4715066,4718802,30
4715066,4816037,45
4715067,4715066,85
4715067,4715068,80
4715068,4715064,25
4715068,4715066,170
4715068,4715068,125
4715070,4711066,45
4715070,4715064,30
4715070,4715066,85
4715070,4715070,80
4715071,4714051,95
4715071,4715074,40
4715072,4715074,20
4715074,4715066,25
4715074,4715074,90
4715075,4711066,40
4715075,4715064,35
4715075,4715066,75
4715075,4715076,35
4715076,4715066,40
4715076,4715076,20
4715079,4715066,220
4715085,4715066,35
4715092,4715066,55
4715094,4711066,25
4715094,4715064,80
4715094,4715066,1045
4715094,4715094,40
4715094,4718090,20
4715099,4715066,145
4715099,4715076,40
4715844,4715844,75
4715845,4715062,75
4715845,4715845,95
4715847,4715066,65
4715847,4715847,70
4715848,4715066,65
4715849,4715849,60
4715850,4715849,45
4716002,4716029,20
4716004,4716029,20
4716005,4716004,30
4716005,4716029,30
4716008,4711066,65
4716008,4716011,25
4716009,4711066,65
4716009,4716009,70
4716009,4716029,20
4716011,4711066,45
4716011,4716011,35
4716013,4711066,25
4716013,4716016,20
4716016,4716016,60
4716018,4711066,25
4716018,4716022,20
4716022,4716022,40
4716023,4716022,25
4716023,4716029,35
4716028,4716028,20
4716028,4716029,150
4716029,4711066,45
4716029,4712079,300
4716029,4713069,25
4716029,4713074,20
4716029,4713098,25
4716029,4716027,245
4716029,4716028,90
4716029,4716029,4670
4716029,4717011,25
4716033,4716033,45
4716038,4716058,20
4716041,4711066,20
4716042,4716042,50
4716044,4716047,20
4716046,4715066,235
4716046,4716046,30
4716046,4716047,175
4716047,4715066,110
4716047,4716047,360
4716051,4715066,20
4716051,4716047,85
4716051,4716052,105
4716051,4716054,40
4716051,4716057,20
4716051,4716058,20
4716051,4716072,25
4716052,4716052,40
4716053,4716053,45
4716054,4716054,65
4716056,4716058,225
4716056,4716061,35
4716058,4716058,245
4716061,4716058,25
4716061,4716061,60
4716062,4716058,50
4716062,4717048,20
4716072,4716072,250
4716075,4716072,130
4716855,4716855,75
4716856,4715066,30
4716856,4716856,70
4716858,4716054,30
4716858,4716058,20
4716858,4716072,25
4716858,4716858,105
4716860,4716057,20
4716860,4716860,65
4716862,4716058,25
4716863,4716061,30
4716863,4716863,50
4717001,4716029,215
4717002,4716029,25
4717004,4716029,25
4717006,4716029,60
4717008,4717011,25
4717011,4717011,45
4717013,4717018,40
4717017,4717018,125
4717017,4717029,20
4717017,4810039,25
4717018,4717018,245
4717018,4717024,25
4717018,4810039,30
4717019,4717018,40
4717022,4717022,45
4717022,4717024,40
4717022,4717029,130
4717022,4810036,30
4717022,4810039,225
4717024,4717024,50
4717024,4717029,70
4717024,4810036,20
4717024,4810039,140
4717026,4810039,85
4717028,4717022,30
4717028,4717028,50
4717028,4717029,140
4717028,4717034,20
4717028,4810036,45
4717028,4810039,415
4717029,4717022,170
4717029,4717024,35
4717029,4717029,1310
4717029,4717802,30
4717029,4810036,180
4717029,4810039,2925
4717029,4810041,20
4717029,4810042,25
4717032,4717028,20
4717032,4717029,20
4717032,4717032,20
4717032,4717034,45
4717032,4717036,115
4717032,4717801,20
4717032,4717802,20
4717034,4717034,125
4717036,4717036,130
4717039,4717032,30
4717041,4717032,140
4717041,4717041,35
4717045,4717032,100
4717045,4717036,50
4717045,4717045,40
4717047,4716029,25
4717047,4717011,20
4717047,4717041,20
4717047,4717048,30
4717048,4717048,85
4717052,4717052,1755
4717052,4717054,55
4717052,4717805,75
4717052,4718021,20
4717052,4816037,20
4717054,4717052,820
4717054,4717054,45
4717056,4717052,75
4717056,4717058,75
4717058,4717058,45
4717062,4717052,20
4717062,4717062,35
4717062,4717066,100
4717062,4717067,70
4717062,4812002,65
4717062,4812004,20
4717066,4717066,45
4717067,4717067,85
4717067,4812002,70
4717801,4717801,25
4717801,4717802,355
4717802,4717802,85
4717803,4717032,55
4717805,4717052,60
4717805,4717805,70
4717806,4717806,65
4717807,4717058,40
4717807,4717807,35
4717809,4717809,30
4717811,4717067,40
4717811,4717811,30
4717812,4716029,25
4717812,4717812,25
4717813,4717813,30
4718005,4718005,130
4718021,4717052,20
4718033,4718033,80
4718041,4718041,890
4718041,4718042,60
4718041,4718090,90
4718041,4718809,30
4718042,4718041,295
4718042,4718042,115
4718042,4718090,35
4718042,4718809,25
4718049,4621064,185
4718049,4718049,40
4718049,4718051,55
4718051,4621064,410
4718051,4718051,155
4718052,4621064,50
4718055,4718055,60
4718058,4718058,85
4718065,4718065,185
4718065,4718090,65
4718067,4718067,250
4718067,4718090,35
4718070,4718070,310
4718070,4718090,20
4718074,4718074,285
4718090,4718041,140
4718090,4718090,50
4718090,4718803,30
4718100,4718100,85
4718801,4718005,75
4718802,4718802,130
4718803,4718041,20
4718803,4718090,25
4718803,4718803,215
4718806,4718058,60
4718808,4718808,55
4718809,4718041,165
4718809,4718042,50
4718809,4718090,20
4718809,4718809,50
4718811,4718041,45
4718812,4718041,55
4718814,4718069,40
4718817,4718817,110
4718818,4718070,30
4718818,4718072,55
4718819,4718070,25
4718820,4718055,160
4718822,4718822,140
4718824,4718090,55
4718824,4718824,150
4718826,4718822,20
4718828,4718090,20
4718828,4718100,20
4718828,4718828,150
4718831,4718041,30
4718832,4718832,185
4718839,4718074,45
4718839,4718839,70
4718852,4718852,105
4801003,4801003,540
4801003,4801006,1515
4801003,4801008,20
4801003,4801018,160
4801003,4806016,35
4801006,4704048,20
4801006,4708062,20
4801006,4801003,1460
4801006,4801006,19670
4801006,4801008,40
4801006,4801014,115
4801006,4801018,1205
4801006,4802012,50
4801006,4802031,50
4801006,4802034,70
4801006,4804004,45
4801006,4804006,50
4801006,4806016,170
4801006,4808011,35
4801006,4811061,25
4801006,4816037,160
4801008,4801006,45
4801008,4801008,90
4801008,4801009,50
4801008,4801014,235
4801008,4802012,20
4801009,4801009,155
4801009,4801014,30
4801014,4801006,30
4801014,4801014,435
4801014,4802021,25
4801018,4801003,255
4801018,4801006,1265
4801018,4801014,40
4801018,4801018,550
4802001,4802004,140
4802001,4802006,45
4802001,4802008,90
4802001,4802009,40
4802001,4802011,25
4802001,4802012,170
4802002,4802002,50
4802002,4802004,20
4802004,4802002,25
4802004,4802004,150
4802004,4802012,20
4802006,4802006,65
4802006,4802012,20
4802008,4802008,410
4802008,4802011,40
4802008,4802012,465
4802008,4802019,35
4802008,4803002,20
4802009,4802008,30
4802009,4802009,85
4802009,4802012,140
4802011,4802011,655
4802011,4802012,1375
4802011,4802013,30
4802011,4802014,35
4802011,4802018,155
4802011,4802019,145
4802011,4802021,30
4802011,4802022,35
4802011,4803019,30
4802011,4806016,20
4802011,5901006,20
4802012,4801006,25
4802012,4802002,45
4802012,4802004,30
4802012,4802006,25
4802012,4802008,60
4802012,4802009,30
4802012,4802011,2170
4802012,4802012,33865
4802012,4802013,65
4802012,4802014,115
4802012,4802018,120
4802012,4802019,535
4802012,4802021,65
4802012,4802022,275
4802012,4802029,20
4802012,4803002,45
4802012,4803004,80
4802012,4803014,50
4802012,4803019,195
4802012,4803022,65
4802012,4803802,145
4802012,4806014,20
4802012,4806016,210
4802012,4808011,20
4802012,4811061,40
4802012,4815007,25
4802012,4816037,130
4802012,5901003,75
4802012,5901006,25
4802013,4802011,120
4802013,4802012,690
4802013,4802013,100
4802013,4802018,25
4802013,4802021,20
4802013,4803802,20
4802013,5901003,20
4802013,5901006,30
4802014,4802011,80
4802014,4802012,145
4802014,4802014,45
4802014,4803019,25
4802016,4802012,40
4802018,4802011,120
4802018,4802012,150
4802018,4802018,230
4802019,4802008,20
4802019,4802011,260
4802019,4802012,1650
4802019,4802018,25
4802019,4802019,815
4802019,4802021,75
4802019,4802022,135
4802021,4801014,65
4802021,4802011,30
4802021,4802012,105
4802021,4802019,20
4802021,4802021,460
4802021,4802022,550
4802021,4802029,120
4802021,4802034,20
4802022,4801014,35
4802022,4802011,35
4802022,4802012,220
4802022,4802019,25
4802022,4802021,395
4802022,4802022,2365
4802022,4802029,25
4802023,4802012,40
4802023,4802021,60
4802023,4802022,120
4802029,4802021,75
4802029,4802022,40
4802029,4802029,160
4802029,4802034,25
4802031,4802021,20
4802031,4802022,30
4802031,4802031,430
4802031,4802034,1165
4802031,4802036,40
4802031,4802038,20
4802031,4802039,50
4802031,4804004,25
4802031,4806016,25
4802034,4802031,1965
4802034,4802034,3870
4802034,4802036,35
4802034,4806016,70
4802034,4816037,20
4802036,4802031,70
4802036,4802034,220
4802036,4802036,30
4802038,4802034,65
4802039,4802031,25
4802039,4802034,100
4802039,4802039,285
4803001,4802008,20
4803001,4802011,20
4803001,4802012,175
4803001,4803001,90
4803001,4803002,60
4803001,4803003,60
4803001,4803004,285
4803001,4803008,20
4803001,4803014,35
4803002,4802008,55
4803002,4802011,25
4803002,4802012,265
4803002,4803001,60
4803002,4803002,205
4803002,4803004,35
4803003,4803003,70
4803004,4802012,60
4803004,4803001,25
4803004,4803004,785
4803004,4803802,80
4803006,4803802,20
4803011,4802012,20
4803011,4803003,25
4803011,4803011,50
4803011,4803014,525
4803011,4815007,70
4803011,4816037,25
4803014,4802012,30
4803014,4803014,1050
4803014,4815007,35
4803016,4803014,80
4803018,4802011,30
4803018,4802012,165
4803018,4803014,20
4803018,4803018,25
4803018,4803019,300
4803018,4803021,30
4803018,4803022,260
4803018,4803024,25
4803018,4803026,100
4803018,4806001,30
4803018,4806006,45
4803018,4806016,60
4803019,4802011,35
4803019,4802012,115
4803019,4803014,20
4803019,4803019,680
4803019,4803022,45
4803019,4803802,20
4803019,4816037,20
4803021,4803019,35
4803021,4803022,70
4803022,4802012,20
4803022,4803018,20
4803022,4803019,40
4803022,4803022,945
4803022,4803024,25
4803022,4803026,35
4803022,4806016,50
4803024,4803022,30
4803024,4803024,20
4803024,4803026,25
4803026,4803019,25
4803026,4803022,35
4803026,4803026,385
4803026,4806001,40
4803026,4806006,85
4803026,4806016,120
4803801,4802012,25
4803801,4803014,50
4803801,4803019,35
4803801,4803801,185
4803802,4802012,70
4803802,4803004,50
4803802,4803019,30
4803802,4803802,805
4804001,4804001,95
4804001,4804014,25
4804004,4802036,20
4804004,4804004,35
4804004,4804011,245
4804004,4805026,25
4804006,4804006,20
4804011,4804011,980
4804012,4804001,20
4804012,4804012,35
4804012,4804014,85
4804014,4804001,55
4804014,4804014,245
4804019,4804019,35
4804020,4804020,55
4804020,4804021,30
4804020,4804022,125
4804020,4807012,20
4804021,4804021,20
4804022,4804022,210
4805001,4803026,45
4805001,4805001,110
4805001,4805006,190
4805001,4805008,35
4805001,4805012,45
4805001,4805018,25
4805001,4806001,45
4805001,4806006,40
4805001,4806016,120
4805002,4805006,35
4805004,4805006,35
4805006,4802012,20
4805006,4805001,30
4805006,4805006,465
4805006,4806016,25
4805008,4805008,20
4805012,4805001,20
4805012,4805012,385
4805012,4805018,710
4805012,4805019,35
4805012,4805021,50
4805012,4805022,25
4805012,4805026,100
4805012,4805802,25
4805012,4806014,80
4805012,4806016,820
4805012,4816037,30
4805018,4805012,400
4805018,4805018,2580
4805018,4805021,20
4805018,4805022,25
4805018,4805026,20
4805018,4805802,40
4805018,4806014,145
4805018,4806016,1690
4805018,4806017,30
4805018,4816037,35
4805019,4805019,25
4805019,4806016,30
4805021,4805018,20
4805021,4805021,55
4805021,4806016,25
4805022,4805022,45
4805022,4806016,35
4805026,4805012,75
4805026,4805018,20
4805026,4805026,2635
4805026,4805038,30
4805026,4805044,25
4805026,4806016,45
4805026,4816037,20
4805031,4804011,70
4805031,4805012,20
4805031,4805026,160
4805031,4805031,35
4805031,4805034,40
4805031,4805038,35
4805034,4804011,20
4805036,4805026,50
4805038,4805026,65
4805038,4805038,20
4805041,4805026,145
4805041,4805041,135
4805041,4805042,50
4805041,4805044,85
4805041,4805046,140
4805041,4805048,270
4805041,4805049,130
4805041,4806016,85
4805041,4806034,60
4805041,4808002,20
4805041,4808011,30
4805042,4805026,50
4805042,4805042,35
4805044,4805044,85
4805044,4805046,40
4805044,4806016,45
4805044,4806021,25
4805046,4805041,35
4805046,4805046,160
4805046,4805048,30
4805048,4805041,70
4805048,4805046,20
4805048,4805048,700
4805048,4805049,90
4805048,4806016,25
4805049,4805041,55
4805049,4805048,75
4805049,4805049,205
4805802,4805012,25
4805802,4805802,660
4805802,4806016,30
4806001,4803026,50
4806001,4806001,895
4806001,4806006,555
4806001,4806008,50
4806001,4806009,100
4806001,4806011,135
4806001,4806012,745
4806001,4806014,175
4806001,4806016,4465
4806001,4806019,40
4806001,4811061,30
4806001,4816037,50
4806006,4803022,20
4806006,4803026,60
4806006,4806001,840
4806006,4806006,2355
4806006,4806011,20
4806006,4806012,400
4806006,4806014,20
4806006,4806016,965
4806008,4806008,35
4806009,4806001,45
4806009,4806006,40
4806009,4806009,130
4806009,4806011,160
4806009,4806012,115
4806009,4806016,320
4806011,4806001,40
4806011,4806006,35
4806011,4806009,55
4806011,4806011,210
4806011,4806012,130
4806011,4806016,275
4806011,4806019,35
4806012,4802012,20
4806012,4803026,30
4806012,4806001,670
4806012,4806006,425
4806012,4806011,125
4806012,4806012,3935
4806012,4806014,150
4806012,4806016,5045
4806012,4811061,25
4806012,4816037,145
4806014,4805012,30
4806014,4805018,90
4806014,4806014,1635
4806014,4806016,10060
4806014,4806017,100
4806014,4806019,530
4806014,4806021,505
4806014,4806024,55
4806014,4806026,65
4806014,4806028,30
4806014,4811061,40
4806014,4815013,20
4806014,4815015,25
4806014,4816037,85
4806016,1001519,20
4806016,1209034,45
4806016,2466023,60
4806016,3506008,100
4806016,3510010,50
4806016,3519036,20
4806016,3520005,290
4806016,3521005,65
4806016,3521010,20
4806016,3524002,20
4806016,3525005,20
4806016,3539036,40
4806016,4611040,80
4806016,4706027,90
4806016,4706059,25
4806016,4707039,20
4806016,4708004,20
4806016,4711066,125
4806016,4801006,100
4806016,4802011,20
4806016,4802012,230
4806016,4802031,30
4806016,4802034,20
4806016,4803014,25
4806016,4803022,30
4806016,4803026,40
4806016,4804011,20
4806016,4804012,35
4806016,4805006,20
4806016,4805012,225
4806016,4805018,365
4806016,4805026,35
4806016,4805041,25
4806016,4805048,20
4806016,4805802,75
4806016,4806001,2795
4806016,4806006,440
4806016,4806008,35
4806016,4806009,50
4806016,4806011,80
4806016,4806012,1320
4806016,4806014,9965
4806016,4806016,490135
4806016,4806017,600
4806016,4806019,1395
4806016,4806021,3175
4806016,4806022,20
4806016,4806024,30
4806016,4806026,205
4806016,4806028,40
4806016,4806029,35
4806016,4806031,20
4806016,4806032,55
4806016,4806034,90
4806016,4806036,70
4806016,4806804,610
4806016,4807012,25
4806016,4808001,70
4806016,4808008,50
4806016,4808011,235
4806016,4808022,75
4806016,4808031,20
4806016,4809015,45
4806016,4810039,25
4806016,4811012,75
4806016,4811016,35
4806016,4811031,20
4806016,4811034,35
4806016,4811052,105
4806016,4811056,30
4806016,4811059,30
4806016,4811061,970
4806016,4811065,55
4806016,4812009,40
4806016,4812037,50
4806016,4814003,40
4806016,4814019,20
4806016,4815013,90
4806016,4815015,225
4806016,4815023,180
4806016,4815032,65
4806016,4815033,40
4806016,4815035,165
4806016,4815802,80
4806016,4816037,2775
4806016,4817029,35
4806016,4818002,45
4806016,4819012,75
4806016,5901003,40
